A,臺北市,交通運輸,13,捷運站,臺北市臺北捷運六張犁站,121.55318243999,25.023697704546
A,臺北市,交通運輸,13,捷運站,臺北市臺北捷運公館站,121.53436510922,25.014416298937
A,臺北市,交通運輸,13,捷運站,臺北市臺北捷運文德站,121.58486421524,25.078488544082
A,臺北市,交通運輸,13,捷運站,臺北市臺北捷運內湖站,121.59410194079,25.083490879798
A,臺北市,交通運輸,13,捷運站,臺北市臺北捷運小南門站,121.50994156934,25.035701336153
A,臺北市,交通運輸,13,捷運站,臺北市臺北捷運中山國中站,121.54414335223,25.060782619278
A,臺北市,交通運輸,13,捷運站,臺北市臺北捷運芝山站,121.52265907567,25.102225878617
A,臺北市,交通運輸,13,捷運站,臺北市臺北捷運東湖站,121.61149382206,25.067292163395
A,臺北市,交通運輸,13,捷運站,臺北市臺北捷運忠孝新生站,121.53210848247,25.042132197681
A,臺北市,交通運輸,13,捷運站,臺北市臺北捷運臺大醫院站,121.51660407621,25.041224014736
A,臺北市,交通運輸,13,捷運站,臺北市臺北捷運圓山站,121.52007799278,25.070810374696
A,臺北市,交通運輸,13,捷運站,臺北市臺北捷運古亭站,121.52311983369,25.026571382596
A,臺北市,交通運輸,13,捷運站,臺北市臺北捷運明德站,121.51915458097,25.109287405442
A,臺北市,交通運輸,13,捷運站,臺北市臺北捷運大湖公園站,121.60233298333,25.083722326741
A,臺北市,交通運輸,13,捷運站,臺北市臺北捷運南港站,121.60779847839,25.051955650758
A,臺北市,交通運輸,13,捷運站,臺北市臺北捷運劍潭站,121.52495756696,25.084230477513
A,臺北市,交通運輸,13,捷運站,臺北市臺北捷運動物園站,121.57940520995,24.998179973774
A,臺北市,交通運輸,13,捷運站,臺北市臺北捷運昆陽站,121.59334787642,25.050515637638
A,臺北市,交通運輸,13,捷運站,臺北市臺北捷運南港軟體園區站,121.61591715233,25.060004793564
A,臺北市,交通運輸,13,捷運站,臺北市臺北捷運松江南京站,121.53311471974,25.051809835848
A,臺北市,交通運輸,13,捷運站,臺北市臺北捷運辛亥站,121.55695178845,25.005275853007
A,臺北市,交通運輸,13,捷運站,臺北市臺北捷運士林站,121.52627980097,25.093397323868
A,臺北市,交通運輸,13,捷運站,臺北市臺北捷運忠孝敦化站,121.55144777588,25.041678699118
A,臺北市,交通運輸,13,捷運站,臺北市臺北捷運唭哩岸站,121.50652830428,25.120841936338
A,臺北市,交通運輸,13,捷運站,臺北市臺北捷運石牌站,121.51532392254,25.114850077819
A,臺北市,交通運輸,13,捷運站,臺北市臺北捷運大直站,121.54706842687,25.080273999806
A,臺北市,交通運輸,13,捷運站,臺北市臺北捷運萬芳社區站,121.56831414201,24.998651230126
A,臺北市,交通運輸,13,捷運站,臺北市臺北捷運雙連站,121.52061717876,25.057833116535
A,臺北市,交通運輸,13,捷運站,臺北市臺北捷運民權西路站,121.5198700952,25.061950321667
A,臺北市,交通運輸,13,捷運站,臺北市臺北捷運北投站,121.4987411704,25.131705706495
A,臺北市,交通運輸,13,捷運站,臺北市臺北捷運復興崗站,121.48539237729,25.137606193844
A,臺北市,交通運輸,13,捷運站,臺北市臺北捷運松山機場站,121.5518377136,25.062179346145
A,臺北市,交通運輸,13,捷運站,臺北市臺北捷運奇岩站,121.5011235983,25.125486014343
A,臺北市,交通運輸,13,捷運站,臺北市臺北捷運萬芳醫院站,121.55818317869,24.999364889713
A,臺北市,交通運輸,13,捷運站,臺北市臺北捷運關渡站,121.46724869366,25.125876487804
A,臺北市,交通運輸,13,捷運站,臺北市臺北捷運國父紀念館站,121.55807189084,25.041143628396
A,臺北市,交通運輸,13,捷運站,臺北市臺北捷運臺北車站,121.5169617086,25.047365466242
A,臺北市,交通運輸,13,捷運站,臺北市臺北捷運善導寺站,121.52360113086,25.04448810204
A,臺北市,交通運輸,13,捷運站,臺北市臺北捷運南京東路站,121.54408339839,25.052331210827
A,臺北市,交通運輸,13,捷運站,臺北市臺北捷運市政府站,121.56698855019,25.040905727793
A,臺北市,交通運輸,13,捷運站,臺北市臺北捷運科技大樓站,121.5434696074,25.025958539355
A,臺北市,交通運輸,13,捷運站,臺北市臺北捷運忠孝復興站,121.5436975421,25.041111102097
A,臺北市,交通運輸,13,捷運站,臺北市臺北捷運木柵站,121.57303350915,24.998365849731
A,臺北市,交通運輸,13,捷運站,臺北市臺北捷運南港展覽館站,121.61790924924,25.055308751483
A,臺北市,交通運輸,13,捷運站,臺北市臺北捷運龍山寺站,121.49962194284,25.035481218848
A,臺北市,交通運輸,13,捷運站,臺北市臺北捷運港墘站,121.57519274761,25.080060467133
A,臺北市,交通運輸,13,捷運站,臺北市臺北捷運忠義站,121.47351213852,25.131289244203
A,臺北市,交通運輸,13,捷運站,臺北市臺北捷運西門站,121.50881167025,25.041826571628
A,臺北市,交通運輸,13,捷運站,明德捷運站-出口,121.519226,25.109298019571
A,臺北市,交通運輸,13,捷運站,石牌捷運站-出口,121.51520299999,25.114975019585
A,臺北市,交通運輸,13,捷運站,唭哩岸捷運站-出口,121.506941,25.120768019597
A,臺北市,交通運輸,13,捷運站,奇岩捷運站-出口,121.50096599999,25.1261400196
A,臺北市,交通運輸,13,捷運站,北投捷運站-出口,121.49818799999,25.132368019616
A,臺北市,交通運輸,13,捷運站,新北投捷運站-出口,121.50349099999,25.137030019619
A,臺北市,交通運輸,13,捷運站,復興崗捷運站-出口,121.485403,25.137718019623
A,臺北市,交通運輸,13,捷運站,忠義捷運站-出口,121.473132,25.131106019608
A,臺北市,交通運輸,13,捷運站,關渡捷運站-出口2,121.46693499999,25.125690019597
A,臺北市,交通運輸,13,捷運站,關渡捷運站-出口1,121.467288,25.125453019599
A,臺北市,交通運輸,13,捷運站,劍潭捷運站-出口1,121.525225,25.085394019533
A,臺北市,交通運輸,13,捷運站,劍潭捷運站-出口2,121.52469799999,25.083131019526
A,臺北市,交通運輸,13,捷運站,士林捷運站-出口2,121.526511,25.092765019542
A,臺北市,交通運輸,13,捷運站,士林捷運站-出口1,121.52605199999,25.094159019551
A,臺北市,交通運輸,13,捷運站,芝山捷運站-出口,121.52266,25.102133019566
A,臺北市,交通運輸,13,捷運站,東湖捷運站-出口3,121.61198999999,25.067031019503
A,臺北市,交通運輸,13,捷運站,內湖捷運站-出口1,121.594381,25.083896019534
A,臺北市,交通運輸,13,捷運站,文德捷運站-出口2,121.58435999999,25.078337019523
A,臺北市,交通運輸,13,捷運站,文德捷運站-出口1,121.585551,25.078837019525
A,臺北市,交通運輸,13,捷運站,港墘捷運站-出口1,121.575842,25.080098019529
A,臺北市,交通運輸,13,捷運站,港墘捷運站-出口2,121.574842,25.080013019523
A,臺北市,交通運輸,13,捷運站,西湖捷運站-出口2,121.567209,25.081997019531
A,臺北市,交通運輸,13,捷運站,內湖捷運站-出口2,121.594555,25.083498019529
A,臺北市,交通運輸,13,捷運站,大湖公園捷運站-出口1,121.60250999999,25.083821019536
A,臺北市,交通運輸,13,捷運站,西湖捷運站-出口1,121.56686699999,25.082308019528
A,臺北市,交通運輸,13,捷運站,葫洲捷運站-出口2,121.60744799999,25.072417019517
A,臺北市,交通運輸,13,捷運站,大湖公園捷運站-出口2,121.60208999999,25.083798019534
A,臺北市,交通運輸,13,捷運站,葫洲捷運站-出口1,121.60809599999,25.072671019518
A,臺北市,交通運輸,13,捷運站,東湖捷運站-出口2,121.61119099999,25.067168019503
A,臺北市,交通運輸,13,捷運站,東湖捷運站-出口1,121.61083499999,25.067234019505
A,臺北市,交通運輸,13,捷運站,劍南路捷運站-出口1,121.555271,25.085460019537
A,臺北市,交通運輸,13,捷運站,劍南路捷運站-出口2,121.55513699999,25.084600019534
A,臺北市,交通運輸,13,捷運站,劍南路捷運站-出口3,121.555905,25.084387019533
A,臺北市,交通運輸,13,捷運站,大直捷運站-出口2,121.547026,25.079690019521
A,臺北市,交通運輸,13,捷運站,大直捷運站-出口1,121.54722599999,25.08013101953
A,臺北市,交通運輸,13,捷運站,大直捷運站-出口3,121.547149,25.079359019523
A,臺北市,交通運輸,13,捷運站,中山國中捷運站-出口,121.54397599999,25.060739019493
A,臺北市,交通運輸,13,捷運站,中山捷運站-出口3,121.52129099999,25.052350019479
A,臺北市,交通運輸,13,捷運站,民權西路捷運站-出口1,121.519473,25.062619019494
A,臺北市,交通運輸,13,捷運站,民權西路捷運站-出口3,121.519834,25.061749019491
A,臺北市,交通運輸,13,捷運站,民權西路捷運站-出口2,121.519939,25.061919019495
A,臺北市,交通運輸,13,捷運站,圓山捷運站-出口1,121.520048,25.070738019508
A,臺北市,交通運輸,13,捷運站,圓山捷運站-出口2,121.520095,25.071799019509
A,臺北市,交通運輸,13,捷運站,中山捷運站-出口4,121.521344,25.052573019484
A,臺北市,交通運輸,13,捷運站,中山捷運站-出口R7,121.52036799999,25.05338201948
A,臺北市,交通運輸,13,捷運站,中山捷運站-出口2,121.520311,25.052865019479
A,臺北市,交通運輸,13,捷運站,中山捷運站-出口2,121.520311,25.052865019479
A,臺北市,交通運輸,13,捷運站,中山捷運站-出口1,121.52030399999,25.05244901948
A,臺北市,交通運輸,13,捷運站,松山機場捷運站-出口3,121.552105,25.062840019498
A,臺北市,交通運輸,13,捷運站,松山機場捷運站-出口1,121.552349,25.063484019498
A,臺北市,交通運輸,13,捷運站,松山機場捷運站-出口2,121.551362,25.063493019502
A,臺北市,交通運輸,13,捷運站,昆陽捷運站-出口4,121.59395199999,25.050559019473
A,臺北市,交通運輸,13,捷運站,昆陽捷運站-出口1,121.59267999999,25.05030301948
A,臺北市,交通運輸,13,捷運站,昆陽捷運站-出口3,121.593676,25.050609019475
A,臺北市,交通運輸,13,捷運站,昆陽捷運站-出口2,121.59287099999,25.050439019477
A,臺北市,交通運輸,13,捷運站,後山埤捷運站-出口3,121.583165,25.045264019469
A,臺北市,交通運輸,13,捷運站,後山埤捷運站-出口4,121.58247,25.04565101947
A,臺北市,交通運輸,13,捷運站,南港捷運站-出口1,121.60666199999,25.05265001948
A,臺北市,交通運輸,13,捷運站,南港捷運站-出口2,121.608877,25.052523019484
A,臺北市,交通運輸,13,捷運站,南港捷運站-出口3,121.608773,25.053531019479
A,臺北市,交通運輸,13,捷運站,南港捷運站-出口4,121.60660199999,25.053224019481
A,臺北市,交通運輸,13,捷運站,民權西路捷運站-出口4,121.51963899999,25.061797019497
A,臺北市,交通運輸,13,捷運站,南京東路捷運站-出口,121.544534,25.052453019477
A,臺北市,交通運輸,13,捷運站,忠孝新生捷運站-出口3,121.53194499999,25.042754019463
A,臺北市,交通運輸,13,捷運站,忠孝新生捷運站-出口4,121.53213099999,25.042220019459
A,臺北市,交通運輸,13,捷運站,善導寺捷運站-出口1,121.52300899999,25.04506901947
A,臺北市,交通運輸,13,捷運站,善導寺捷運站-出口2,121.522906,25.044761019468
A,臺北市,交通運輸,13,捷運站,善導寺捷運站-出口3,121.52358699999,25.044590019471
A,臺北市,交通運輸,13,捷運站,善導寺捷運站-出口4,121.524266,25.044230019466
A,臺北市,交通運輸,13,捷運站,善導寺捷運站-出口5,121.524741,25.044309019463
A,臺北市,交通運輸,13,捷運站,善導寺捷運站-出口6,121.524865,25.044617019471
A,臺北市,交通運輸,13,捷運站,西門捷運站-出口3,121.50874599999,25.041855019459
A,臺北市,交通運輸,13,捷運站,西門捷運站-出口4,121.50884699999,25.042267019467
A,臺北市,交通運輸,13,捷運站,西門捷運站-出口5,121.50877499999,25.042846019465
A,臺北市,交通運輸,13,捷運站,西門捷運站-出口2,121.50836899999,25.041432019459
A,臺北市,交通運輸,13,捷運站,古亭捷運站-出口2,121.523367,25.025537019438
A,臺北市,交通運輸,13,捷運站,古亭捷運站-出口8,121.521879,25.027084019439
A,臺北市,交通運輸,13,捷運站,古亭捷運站-出口7,121.52173699999,25.027749019438
A,臺北市,交通運輸,13,捷運站,古亭捷運站-出口9,121.522438,25.026774019438
A,臺北市,交通運輸,13,捷運站,古亭捷運站-出口1,121.52305499999,25.025955019439
A,臺北市,交通運輸,13,捷運站,中正紀念堂捷運站-出口7,121.51607199999,25.034565019449
A,臺北市,交通運輸,13,捷運站,中正紀念堂捷運站-出口5,121.51708099999,25.035216019447
A,臺北市,交通運輸,13,捷運站,中正紀念堂捷運站-出口6,121.51656099999,25.03591001945
A,臺北市,交通運輸,13,捷運站,中正紀念堂捷運站-出口1,121.51775899999,25.03315701945
A,臺北市,交通運輸,13,捷運站,中正紀念堂捷運站-出口2,121.518236,25.032469019442
A,臺北市,交通運輸,13,捷運站,中正紀念堂捷運站-出口2,121.518236,25.032469019442
A,臺北市,交通運輸,13,捷運站,中正紀念堂捷運站-出口2,121.518236,25.032469019442
A,臺北市,交通運輸,13,捷運站,中正紀念堂捷運站-出口3,121.518936,25.032175019449
A,臺北市,交通運輸,13,捷運站,中正紀念堂捷運站-出口4,121.517967,25.033416019453
A,臺北市,交通運輸,13,捷運站,台大醫院捷運站-出口1,121.515673,25.040686019464
A,臺北市,交通運輸,13,捷運站,台大醫院捷運站-出口2,121.516799,25.041175019461
A,臺北市,交通運輸,13,捷運站,台大醫院捷運站-出口4,121.51634899999,25.042908019461
A,臺北市,交通運輸,13,捷運站,台大醫院捷運站-出口3,121.51677,25.043099019462
A,臺北市,交通運輸,13,捷運站,臺北捷運站-出口5,121.515326,25.046960019468
A,臺北市,交通運輸,13,捷運站,臺北捷運站-出口6,121.515844,25.046402019473
A,臺北市,交通運輸,13,捷運站,臺北捷運站-出口8,121.51730899999,25.046027019466
A,臺北市,交通運輸,13,捷運站,臺北捷運站-出口7,121.518135,25.046257019472
A,臺北市,交通運輸,13,捷運站,臺北捷運站-出口3,121.517838,25.046500019468
A,臺北市,交通運輸,13,捷運站,臺北捷運站-出口4,121.517401,25.046590019467
A,臺北市,交通運輸,13,捷運站,臺北捷運站-出口2,121.51908199999,25.048084019476
A,臺北市,交通運輸,13,捷運站,臺北捷運站-出口1,121.518164,25.048262019469
A,臺北市,交通運輸,13,捷運站,公館捷運站-出口1,121.53425199999,25.014140019417
A,臺北市,交通運輸,13,捷運站,公館捷運站-出口4,121.533377,25.015295019415
A,臺北市,交通運輸,13,捷運站,台電大樓捷運站-出口1,121.52846699999,25.019476019426
A,臺北市,交通運輸,13,捷運站,台電大樓捷運站-出口4,121.52744899999,25.020906019432
A,臺北市,交通運輸,13,捷運站,台電大樓捷運站-出口5,121.52760099999,25.02059701943
A,臺北市,交通運輸,13,捷運站,小南門捷運站-出口1,121.50954199999,25.03672401945
A,臺北市,交通運輸,13,捷運站,小南門捷運站-出口2,121.50967,25.035774019453
A,臺北市,交通運輸,13,捷運站,小南門捷運站-出口3,121.51077699999,25.035393019452
A,臺北市,交通運輸,13,捷運站,小南門捷運站-出口4,121.51172,25.035134019451
A,臺北市,交通運輸,13,捷運站,後山埤捷運站-出口2,121.581983,25.04388301947
A,臺北市,交通運輸,13,捷運站,後山埤捷運站-出口2,121.581983,25.04388301947
A,臺北市,交通運輸,13,捷運站,後山埤捷運站-出口1,121.581588,25.04434201947
A,臺北市,交通運輸,13,捷運站,永春捷運站-出口1,121.57438199999,25.041056019456
A,臺北市,交通運輸,13,捷運站,永春捷運站-出口2,121.57481499999,25.040602019463
A,臺北市,交通運輸,13,捷運站,永春捷運站-出口3,121.57615599999,25.040721019461
A,臺北市,交通運輸,13,捷運站,永春捷運站-出口4,121.576687,25.040712019461
A,臺北市,交通運輸,13,捷運站,永春捷運站-出口4,121.576687,25.040712019461
A,臺北市,交通運輸,13,捷運站,永春捷運站-出口5,121.576447,25.041069019461
A,臺北市,交通運輸,13,捷運站,市政府捷運站-出口1,121.56556699999,25.041380019459
A,臺北市,交通運輸,13,捷運站,市政府捷運站-出口2,121.565071,25.040963019463
A,臺北市,交通運輸,13,捷運站,市政府捷運站-出口3,121.567226,25.040886019464
A,臺北市,交通運輸,13,捷運站,市政府捷運站-出口4,121.56725499999,25.041239019464
A,臺北市,交通運輸,13,捷運站,國父紀念館捷運站-出口3,121.557961,25.041138019462
A,臺北市,交通運輸,13,捷運站,國父紀念館捷運站-出口4,121.55869799999,25.041125019458
A,臺北市,交通運輸,13,捷運站,國父紀念館捷運站-出口5,121.557979,25.041492019462
A,臺北市,交通運輸,13,捷運站,辛亥捷運站-出口,121.55687499999,25.004896019401
A,臺北市,交通運輸,13,捷運站,萬芳醫院捷運站-出口,121.55772799999,24.999391019393
A,臺北市,交通運輸,13,捷運站,萬芳社區捷運站-出口,121.56845699999,24.998528019391
A,臺北市,交通運輸,13,捷運站,木柵捷運站-出口,121.57352299999,24.998143019394
A,臺北市,交通運輸,13,捷運站,動物園捷運站-出口1,121.579979,24.998281019391
A,臺北市,交通運輸,13,捷運站,動物園捷運站-出口2,121.57935699999,24.997986019387
A,臺北市,交通運輸,13,捷運站,景美捷運站-出口1,121.54103,24.991888019382
A,臺北市,交通運輸,13,捷運站,景美捷運站-出口2,121.541545,24.993038019383
A,臺北市,交通運輸,13,捷運站,景美捷運站-出口3,121.54057099999,24.99292601938
A,臺北市,交通運輸,13,捷運站,景美捷運站-出口3,121.54057099999,24.99292601938
A,臺北市,交通運輸,13,捷運站,萬隆捷運站-出口4,121.53842,25.002605019393
A,臺北市,交通運輸,13,捷運站,萬隆捷運站-出口1,121.538839,25.001319019392
A,臺北市,交通運輸,13,捷運站,萬隆捷運站-出口2,121.539427,25.001492019397
A,臺北市,交通運輸,13,捷運站,萬隆捷運站-出口3,121.539089,25.002271019396
A,臺北市,交通運輸,13,捷運站,萬隆捷運站-出口3,121.539089,25.002271019396
A,臺北市,交通運輸,13,捷運站,南港軟體園區捷運站-出口1,121.615918,25.060456019492
A,臺北市,交通運輸,13,捷運站,南港軟體園區捷運站-出口2,121.616438,25.060212019496
A,臺北市,交通運輸,13,捷運站,南港展覽館捷運站-出口1,121.61713699999,25.056214019484
A,臺北市,交通運輸,13,捷運站,南港展覽館捷運站-出口4,121.61823799999,25.055388019489
A,臺北市,交通運輸,13,捷運站,南港展覽館捷運站-出口2,121.617245,25.055333019481
A,臺北市,交通運輸,13,捷運站,南港展覽館捷運站-出口3,121.618189,25.055149019485
A,臺北市,交通運輸,13,捷運站,西門捷運站-出口1,121.5077,25.042114019459
A,臺北市,交通運輸,13,捷運站,西門捷運站-出口6,121.507805,25.042556019466
A,臺北市,交通運輸,13,捷運站,龍山寺捷運站-出口1,121.499454,25.035451019456
A,臺北市,交通運輸,13,捷運站,龍山寺捷運站-出口2,121.499796,25.035113019456
A,臺北市,交通運輸,13,捷運站,龍山寺捷運站-出口3,121.50162399999,25.035383019454
A,臺北市,交通運輸,13,捷運站,忠孝復興捷運站-出口2,121.543468,25.041263019464
A,臺北市,交通運輸,13,捷運站,忠孝復興捷運站-出口4,121.54504999999,25.041782019466
A,臺北市,交通運輸,13,捷運站,忠孝復興捷運站-出口3,121.54501199999,25.04144301946
A,臺北市,交通運輸,13,捷運站,忠孝復興捷運站-出口5,121.543974,25.041938019463
A,臺北市,交通運輸,13,捷運站,忠孝復興捷運站-出口1,121.54309999999,25.041809019462
A,臺北市,交通運輸,13,捷運站,大安捷運站-出口,121.54406,25.033175019447
A,臺北市,交通運輸,13,捷運站,科技大樓捷運站-出口,121.54366299999,25.026155019439
A,臺北市,交通運輸,13,捷運站,六張犁捷運站-出口,121.55273899999,25.023885019432
A,臺北市,交通運輸,13,捷運站,麟光捷運站-出口1,121.55851999999,25.018536019424
A,臺北市,交通運輸,13,捷運站,麟光捷運站-出口2,121.55883199999,25.018258019423
A,臺北市,交通運輸,13,捷運站,國父紀念館捷運站-出口1,121.55668699999,25.041745019466
A,臺北市,交通運輸,13,捷運站,國父紀念館捷運站-出口2,121.556654,25.040999019459
A,臺北市,交通運輸,13,捷運站,忠孝敦化捷運站-出口1,121.550531,25.041671019465
A,臺北市,交通運輸,13,捷運站,忠孝敦化捷運站-出口2,121.55123599999,25.041656019461
A,臺北市,交通運輸,13,捷運站,忠孝敦化捷運站-出口3,121.551252,25.041340019457
A,臺北市,交通運輸,13,捷運站,忠孝敦化捷運站-出口4,121.550554,25.041355019459
A,臺北市,交通運輸,13,捷運站,忠孝敦化捷運站-出口5,121.54990099999,25.041370019463
A,臺北市,交通運輸,13,捷運站,忠孝敦化捷運站-出口6,121.54924299999,25.041262019461
A,臺北市,交通運輸,13,捷運站,忠孝敦化捷運站-出口7,121.54992999999,25.041676019459
A,臺北市,交通運輸,13,捷運站,忠孝敦化捷運站-出口8,121.54925299999,25.041804019462
A,臺北市,交通運輸,13,捷運站,忠孝新生捷運站-出口1,121.53369899999,25.041852019464
A,臺北市,交通運輸,13,捷運站,忠孝新生捷運站-出口2,121.533353,25.042435019466
A,臺北市,交通運輸,13,捷運站,古亭捷運站-出口3,121.52334699999,25.026098019437
A,臺北市,交通運輸,13,捷運站,古亭捷運站-出口4,121.522929,25.026658019439
A,臺北市,交通運輸,13,捷運站,古亭捷運站-出口5,121.522854,25.027197019435
A,臺北市,交通運輸,13,捷運站,古亭捷運站-出口6,121.522314,25.027406019437
A,臺北市,交通運輸,13,捷運站,公館捷運站-出口2,121.534933,25.014906019422
A,臺北市,交通運輸,13,捷運站,公館捷運站-出口3,121.53441599999,25.015367019415
A,臺北市,交通運輸,13,捷運站,台電大樓捷運站-出口2,121.52914999999,25.020302019428
A,臺北市,交通運輸,13,捷運站,台電大樓捷運站-出口3,121.52804799999,25.021348019429
A,臺北市,交通運輸,15,高鐵站,臺北市台灣高鐵臺北車站,121.51677565938,25.047393613117
A,臺北市,交通運輸,15,高鐵站,高鐵臺北站-北一門,121.51773499999,25.048235019473
A,臺北市,交通運輸,15,高鐵站,高鐵臺北站-北二門,121.51728399999,25.048314019469
A,臺北市,交通運輸,15,高鐵站,高鐵臺北站-北三門,121.51683099999,25.048395019472
A,臺北市,交通運輸,15,高鐵站,高鐵臺北站-西一門,121.51642599999,25.048237019471
A,臺北市,交通運輸,15,高鐵站,高鐵臺北站-西二門,121.516346,25.04788401947
A,臺北市,交通運輸,15,高鐵站,高鐵臺北站-西三門,121.516282,25.04753901947
A,臺北市,交通運輸,15,高鐵站,高鐵臺北站-南三門,121.516673,25.047193019475
A,臺北市,交通運輸,15,高鐵站,高鐵臺北站-南二門,121.517002,25.047135019468
A,臺北市,交通運輸,15,高鐵站,高鐵臺北站-南一門,121.51751099999,25.047042019468
A,臺北市,交通運輸,15,高鐵站,高鐵臺北站-東三門,121.517926,25.047360019469
A,臺北市,交通運輸,15,高鐵站,高鐵臺北站-東二門,121.517964,25.047622019474
A,臺北市,交通運輸,15,高鐵站,高鐵臺北站-東一門,121.518032,25.047896019468
